"COUNTY","CRASH_YEAR","CRN","LANE_COUNT","OFFSET","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME","COUNTY_NAME","MUNICIPALITY"
"67","2017","2017055640","2 ","2236","W","3","2","2008","0020","25","GIRARD AV","Philadelphia","67301"
"67","2017","2017055699","02","","W","4","4","","","25","FAIRMOUNT AV","Philadelphia","67301"
"67","2017","2017055699","02","1548","N","3","2","3005","0090","25","LANCASTER AV","Philadelphia","67301"
"67","2017","2017006851","1 ","1010","N","3","2","8008","0500","25","RAMP D RD","Philadelphia","67301"
"67","2017","2017031939","04","","E","3","4","","","45","WALT WHITMAN BR","Philadelphia","67301"
"67","2017","2017060569","1 ","0","N","3","2","3003","0064","25","THIRTYEIGHTH ST","Philadelphia","67301"
"67","2017","2017060569","02","1153","W","4","2","3005","0080","25","LANCASTER AV","Philadelphia","67301"
"67","2017","2017060601","1 ","100","S","6","2","3005","0121","35","BELMONT AV","Philadelphia","67301"
"67","2017","2017060601","1 ","0","W","4","2","0030","0061","25","GIRARD AV","Philadelphia","67301"
"67","2017","2017060601","2 ","0","E","3","2","0030","0060","30","GIRARD AV","Philadelphia","67301"
"67","2017","2017060601","1 ","119","N","5","2","3005","0120","35","BELMONT AV","Philadelphia","67301"
"67","2017","2017060606","02","","W","3","4","","","25","AVENUE OF THE REPUBLIC PS","Philadelphia","67301"
"67","2017","2017060616","2 ","772","N","3","2","4007","0080","25","GERMANTOWN AV","Philadelphia","67301"
"67","2017","2017060616","02","","E","4","4","","","25","PHIL ELLENA ST","Philadelphia","67301"
"67","2017","2017060622","01","","N","4","4","","","25","GRATZ ST","Philadelphia","67301"
"67","2017","2017060622","2 ","1757","E","3","2","1004","0010","30","ERIE AV","Philadelphia","67301"
"67","2017","2017060646","2 ","0","E","4","2","2004","0010","25","MARKET ST","Philadelphia","67301"
"67","2017","2017060646","3 ","0","E","3","2","3022","0010","25","PENN SQ","Philadelphia","67301"
"67","2017","2017060646","03","","N","5","4","","","25","JUNIPER ST","Philadelphia","67301"
"67","2017","2017060670","02","972","S","4","2","0013","0221","30","FRANKFORD AV","Philadelphia","67301"
"67","2017","2017060670","01","","W","5","4","","","25","GILHAM ST","Philadelphia","67301"
"67","2017","2017060670","2 ","972","N","3","2","0013","0220","30","FRANKFORD AV","Philadelphia","67301"
"67","2017","2017060693","02","","N","3","4","","","25","WHITAKER AV","Philadelphia","67301"
"67","2017","2017060742","02","","S","3","4","","","25","ASHTON RD","Philadelphia","67301"
"67","2017","2017008111","4 ","1889","N","3","1","0095","0134","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017013192","2 ","2162","N","3","2","0013","0120","30","RIDGE AV","Philadelphia","67301"
"67","2017","2017013193","02","","W","5","4","","","","NAPFLE AV","Philadelphia","67301"
"67","2017","2017013193","2 ","0","S","4","2","1005","0161","30","CASTOR AV","Philadelphia","67301"
"67","2017","2017013193","2 ","0","N","3","2","1005","0160","30","CASTOR AV","Philadelphia","67301"
"67","2017","2017073212","04","2835","N","3","1","0095","0224","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017073212","01","0","N","4","2","8011","0010","55","RAMP RD","Philadelphia","67301"
"67","2017","2017086039","02","","S","3","4","","","25","RAMONA AV","Philadelphia","67301"
"67","2017","2017086039","02","","E","4","4","","","30","WYOMING AV","Philadelphia","67301"
"67","2017","2017086041","3 ","2026","S","3","2","6001","0291","45","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017086055","2 ","2152","S","4","2","4003","0011","40","WISSAHICKON AV","Philadelphia","67301"
"67","2017","2017086055","1 ","0","E","5","2","4009","0020","35","ROBERTS AV","Philadelphia","67301"
"67","2017","2017086055","2 ","2161","N","3","2","4003","0010","40","WISSAHICKON AV","Philadelphia","67301"
"67","2017","2017086055","1 ","0","W","6","2","4009","0021","35","ROBERTS AV","Philadelphia","67301"
"67","2017","2017086079","2 ","1288","E","3","2","2008","0050","30","GIRARD AV","Philadelphia","67301"
"67","2017","2017086079","02","","N","5","4","","","25","FRONT ST","Philadelphia","67301"
"67","2017","2017086079","2 ","1288","W","4","2","2008","0051","30","GIRARD AV","Philadelphia","67301"
"67","2017","2017086114","2 ","1707","N","3","2","3015","0090","35","SIXTYTHIRD ST","Philadelphia","67301"
"67","2017","2017086114","2 ","1703","S","4","2","3015","0091","35","SIXTYTHIRD ST","Philadelphia","67301"
"67","2017","2017086114","02","","E","5","4","","","25","VINE ST","Philadelphia","67301"
"67","2017","2017061145","02","","E","4","4","","","25","CEDAR AV","Philadelphia","67301"
"67","2017","2017061145","02","","N","3","4","","","25","51ST ST","Philadelphia","67301"
"67","2017","2017058273","1 ","571","W","4","2","4002","0041","40","STENTON AV","Philadelphia","67301"
"67","2017","2017058273","02","","S","5","4","","","25","CRESHEIM VALLEY DR","Philadelphia","67301"
"67","2017","2017058273","2 ","568","E","3","2","4002","0040","40","STENTON AV","Philadelphia","67301"
"67","2017","2017007695","2 ","594","B","3","2","1005","0010","35","DELAWARE AV","Philadelphia","67301"
"67","2017","2017007781","2 ","1346","S","3","2","3003","0011","40","TWENTYSIXTH ST","Philadelphia","67301"
"67","2017","2017007810","01","","S","6","4","","","25","JAMES ST","Philadelphia","67301"
"67","2017","2017007810","2 ","869","W","4","2","1009","0015","25","BRIDGE ST","Philadelphia","67301"
"67","2017","2017007810","1 ","1051","S","5","2","8021","0500","25","RAMP C RD","Philadelphia","67301"
"67","2017","2017007810","2 ","868","E","3","2","1009","0014","25","BRIDGE ST","Philadelphia","67301"
"67","2017","2017007867","04","","E","4","4","","","35","HUNTING PARK AV","Philadelphia","67301"
"67","2017","2017007867","01","","N","3","4","","","","BENNINGTON ST","Philadelphia","67301"
"67","2017","2017013920","02","","N","3","4","","","25","17TH ST","Philadelphia","67301"
"67","2017","2017013978","02","","S","4","4","","","25","BAYNTON ST","Philadelphia","67301"
"67","2017","2017013978","02","","W","3","4","","","25","ARMAT ST","Philadelphia","67301"
"67","2017","2017014001","02","","S","3","4","","","25","SCHOOL HOUSE LN","Philadelphia","67301"
"67","2017","2017014028","01","","S","4","4","","","20","GARNET ST","Philadelphia","67301"
"67","2017","2017014028","01","","E","3","4","","","25","CUMBERLAND ST","Philadelphia","67301"
"67","2017","2017052424","2 ","1729","W","3","2","2014","0061","25","LEHIGH AV","Philadelphia","67301"
"67","2017","2017052434","02","","N","4","4","","","25","SUMMERDALE AV","Philadelphia","67301"
"67","2017","2017052434","02","","E","3","4","","","25","PRATT ST","Philadelphia","67301"
"67","2017","2017052466","01","","S","3","4","","","25","ORCHARD ST","Philadelphia","67301"
"67","2017","2017103483","4 ","1179","S","3","1","0095","0205","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017109798","02","","W","3","4","","","15","WYOMING AV","Philadelphia","67301"
"67","2017","2017109828","2 ","1054","E","3","2","2006","0070","25","SPRING GARDEN ST","Philadelphia","67301"
"67","2017","2017025197","2 ","165","E","3","1","0676","0014","55","VINE STREET EX","Philadelphia","67301"
"67","2017","2017025242","4 ","1118","E","3","1","0076","3404","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017101314","2 ","0","E","6","2","8059","0750","25","RAMP RD","Philadelphia","67301"
"67","2017","2017101314","3 ","504","E","5","2","2676","0010","25","VINE ST","Philadelphia","67301"
"67","2017","2017101314","2 ","1625","S","4","2","0611","0011","30","BROAD ST","Philadelphia","67301"
"67","2017","2017101314","3 ","1593","N","3","2","0611","0010","30","BROAD ST","Philadelphia","67301"
"67","2017","2017109777","02","","S","3","4","","","35","DECATUR RD","Philadelphia","67301"
"67","2017","2017048098","1 ","1058","S","6","2","4017","0081","35","UPSAL ST","Philadelphia","46102"
"67","2017","2017048098","02","","U","7","4","","","35","OGONTZ AV","Philadelphia","46102"
"67","2017","2017059705","04","227","N","3","1","0095","0244","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017031882","2 ","2866","S","4","2","8049","0500","55","RAMP PA 291WB TO RD","Philadelphia","67301"
"67","2017","2017031882","2 ","2550","N","3","2","9405","0012","55","I-95 COLLECTOR RD","Philadelphia","67301"
"67","2017","2017060586","2 ","2276","S","3","2","3007","0125","35","KELLY DR","Philadelphia","67301"
"67","2017","2017060600","01","","S","3","4","","","25","N 24TH ST","Philadelphia","67301"
"67","2017","2017060711","02","","N","3","4","","","25","MONUMENT RD","Philadelphia","67301"
"67","2017","2017060755","01","","N","3","4","","","25","S MARSTON ST","Philadelphia","67301"
"67","2017","2017060756","01","","E","4","4","","","25","MORRIS ST","Philadelphia","67301"
"67","2017","2017060756","01","","S","3","4","","","25","17TH ST","Philadelphia","67301"
"67","2017","2017058357","02","","N","3","4","","","35","SEVENTIETH ST","Philadelphia","67301"
"67","2017","2017058416","4 ","117","E","3","1","0076","3410","50","SCHUYLKILL EX","Philadelphia","67301"
"67","2017","2017072915","2 ","752","E","3","1","0676","0014","55","VINE STREET EX","Philadelphia","67301"
"67","2017","2017076146","01","","N","5","4","","","25","PAXON ST","Philadelphia","67301"
"67","2017","2017076146","1 ","1355","E","3","2","3010","0030","25","MARKET ST","Philadelphia","67301"
"67","2017","2017076146","1 ","1355","W","4","2","3010","0031","25","MARKET ST","Philadelphia","67301"
"67","2017","2017076174","2 ","1299","N","3","2","0013","0240","30","FRANKFORD AV","Philadelphia","67301"
"67","2017","2017076174","2 ","2299","W","6","2","0073","0061","30","COTTMAN AV","Philadelphia","67301"
"67","2017","2017076174","02","","N","7","4","","","30","RYAN AV","Philadelphia","67301"
"67","2017","2017076174","2 ","1287","S","4","2","0013","0241","30","FRANKFORD AV","Philadelphia","67301"
"67","2017","2017076174","2 ","2285","E","5","2","0073","0060","30","COTTMAN AV","Philadelphia","67301"
"67","2017","2017076181","2 ","2137","S","3","2","0291","0141","25","BROAD ST","Philadelphia","67301"
"67","2017","2017076185","01","","N","3","4","","","25","N 7TH ST","Philadelphia","67301"
"67","2017","2017076225","02","","N","4","4","","","25","13TH ST","Philadelphia","67301"
"67","2017","2017076225","01","","W","3","4","","","25","MASTER ST","Philadelphia","67301"
"67","2017","2017076238","2 ","107","E","4","2","1018","0030","30","GRANT AV","Philadelphia","67301"
"67","2017","2017076238","3 ","0","N","3","2","6001","0320","45","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017076238","2 ","106","W","5","2","1018","0031","25","GRANT AV","Philadelphia","67301"
"67","2017","2017076249","02","","N","4","4","","","20","BENNER ST","Philadelphia","67301"
"67","2017","2017076249","02","","N","3","4","","","25","ERDRICK RD","Philadelphia","67301"
"67","2017","2017076369","02","","E","3","4","","","25","LYCOMING ST","Philadelphia","67301"
"67","2017","2017091174","02","","S","3","4","","","25","MINERVA ST","Philadelphia","67301"
"67","2017","2017097492","3 ","2372","S","3","1","0095","0265","55","DELAWARE EX","Philadelphia","67301"
"67","2017","2017071794","01","","N","3","4","","","25","S 16TH ST","Philadelphia","67301"
"67","2017","2017086064","02","0","W","4","2","3004","0041","35","SIXTYTHIRD ST","Philadelphia","67301"
"67","2017","2017086064","2 ","0","E","3","2","3004","0040","35","SIXTYTHIRD ST","Philadelphia","67301"
"67","2017","2017086096","02","","S","4","4","","","25","51ST ST","Philadelphia","67301"
"67","2017","2017086096","02","633","E","3","2","3018","0070","30","HAVERFORD AV","Philadelphia","67301"
"67","2017","2017060767","02","","E","4","4","","","25","BIGLER ST","Philadelphia","67301"
"67","2017","2017060767","01","","S","3","4","","","25","8TH ST","Philadelphia","67301"
"67","2017","2017061141","02","","S","3","4","","","25","N 66TH ST","Philadelphia","67301"
"67","2017","2017061143","02","","W","4","4","","","25","PASCHALL AV","Philadelphia","67301"
"67","2017","2017061143","2 ","500","S","3","2","3021","0060","25","FORTYNINTH ST","Philadelphia","67301"
"67","2017","2017058236","01","","E","4","4","","","25","WOOD ST","Philadelphia","67301"
"67","2017","2017058236","02","","N","3","4","","","25","16TH ST","Philadelphia","67301"
"67","2017","2017058265","2 ","962","S","4","2","2009","0071","30","ARAMINGO AV","Philadelphia","67301"
"67","2017","2017058265","02","0","E","6","2","8017","0510","25","RAMP Y RD","Philadelphia","67301"
"67","2017","2017058265","01","3595","W","5","2","8017","0500","","RAMP F RD","Philadelphia","67301"
"67","2017","2017058265","2 ","963","N","3","2","2009","0070","30","ARAMINGO AV","Philadelphia","67301"
"67","2017","2017058301","01","","E","4","4","","","25","SOUTH ST","Philadelphia","67301"
"67","2017","2017058301","02","","S","3","4","","","20","15TH ST","Philadelphia","67301"
"67","2017","2017007783","04","","S","3","4","","","","LINCOLN DR","Philadelphia","67301"
"67","2017","2017007836","02","","W","4","4","","","25","SOLLY AV","Philadelphia","67301"
"67","2017","2017007836","02","","N","3","4","","","25","BRADFORD ST","Philadelphia","67301"
"67","2017","2017013964","02","","N","4","4","","","25","RODNEY ST","Philadelphia","67301"
"67","2017","2017013964","02","1812","W","3","2","4019","0040","25","WASHINGTON LN","Philadelphia","67301"
"67","2017","2017014006","01","","S","4","4","","","25","4TH ST","Philadelphia","67301"
"67","2017","2017014006","02","","W","3","4","","","25","CAMBRIDGE ST","Philadelphia","67301"
"67","2017","2017014019","02","","W","5","4","","","25","GEARY ST","Philadelphia","67301"
"67","2017","2017014019","04","1415","S","4","2","0611","0005","35","BROAD ST","Philadelphia","67301"
"67","2017","2017014019","04","1423","N","3","2","0611","0004","35","BROAD ST","Philadelphia","67301"
"67","2017","2017014021","01","","N","4","4","","","25","FRONT ST","Philadelphia","67301"
"67","2017","2017014021","02","","E","3","4","","","25","TUSCULUM ST","Philadelphia","67301"
"67","2017","2017014048","02","","W","3","4","","","25","RED LION RD","Philadelphia","67301"
"67","2017","2017043826","2 ","721","N","3","2","1013","0040","35","ACADEMY RD","Philadelphia","67301"
"67","2017","2017127321","3 ","0","N","4","2","6001","0280","45","ROOSEVELT BL","Philadelphia","67301"
"67","2017","2017127321","02","","E","5","4","","","25","BORBECK AV","Philadelphia","67301"
"67","2017","2017127321","02","","W","3","4","","","25","RYAN AV","Philadelphia","67301"
"67","2017","2017133924","02","","N","3","4","","","20","5TH ST","Philadelphia","67301"
"67","2017","2017133924","02","","N","4","4","","","20","5TH ST","Philadelphia","67301"
"67","2017","2017133968","01","","E","4","4","","","25","SOUTH ST","Philadelphia","67301"
"67","2017","2017133968","01","","S","3","4","","","25","19TH ST","Philadelphia","67301"
"67","2017","2018005499","01","","E","3","4","","","25","SOMERSET ST","Philadelphia","67301"
"67","2017","2018005517","02","","E","3","4","","","25","CHEW AV","Philadelphia","67301"
"67","2017","2018005517","01","","N","4","4","","","25","WOODSTOCK ST","Philadelphia","67301"
"67","2017","2018005539","02","","W","4","4","","","25","STRAWBERRY MANSION DR","Philadelphia","67301"
"67","2017","2018005539","02","","W","6","4","","","25","W STRAWBERRY MANSION DR","Philadelphia","67301"
"67","2017","2018005539","02","","W","3","4","","","25","MARTIN LUTHER KING DR","Philadelphia","67301"
"67","2017","2018005539","02","","W","5","4","","","25","MARTIN LUTHER KING JR DR","Philadelphia","67301"
"67","2017","2018005547","2 ","1680","S","3","2","2001","0160","25","RICHMOND ST","Philadelphia","67301"
"67","2017","2018025159","02","","N","4","4","","","","ENFIELD AV","Philadelphia","67301"
"67","2017","2018025159","2 ","1050","N","3","2","1004","0190","30","TORRESDALE AV","Philadelphia","67301"
"67","2017","2017043782","2 ","1115","E","3","2","0232","0032","25","OXFORD AV","Philadelphia","67301"
"67","2017","2017043823","2 ","2691","N","3","2","4007","0090","25","GERMANTOWN AV","Philadelphia","67301"
"67","2017","2017117229","02","","S","3","4","","","35","FRONT ST","Philadelphia","67301"
"67","2017","2017117230","01","","E","3","4","","","25","MORRIS ST","Philadelphia","67301"
