X,Y,recordnum,takenby,comments,setdate,setyear,mcd,route,road,cntdir,fromlmt,tolmt,type,latitude,longitude,factor,axle,outdir,indir,aadb,program,bikepedgroup,bikepedfacility,co_name,mun_name,id
-75.079936,39.910885,137269,jh,Cyclical Count Program  Year 2,2017/11/16 00:00:00+00,2017,3400714260,,browning rd northbound lanes,north,n newton lake dr,cr 630 w collings ave,Bicycle 2,39.910885,-75.079936,,1.02,S,N,21,Cyclical,Low Volume,Mixed Traffic,Camden,Collingswood Borough,98950
-75.079936,39.910885,137270,jh,,2017/11/16 00:00:00+00,2017,3400714260,,browning rd southbound lanes,south,n newton lake dr,cr 630 w collings ave,Bicycle 2,39.910885,-75.079936,,1.02,N,S,20,Cyclical,Low Volume,Mixed Traffic,Camden,Collingswood Borough,98951
-75.077406,39.910013,137271,jh,,2018/04/17 00:00:00+00,2018,3400714260,,newton lake park trail,both,everett ave,colford ave,Bicycle 2,39.910013,-75.077406,,1.02,W,E,74,Cyclical,Recreation,Multiuse Trail,Camden,Collingswood Borough,98952
-75.058052,39.951363,137272,jh,Cyclical Count Program  Year 2,2018/04/17 00:00:00+00,2018,3400745510,,merchantville bike path,both,cr 612 browning rd,lexington ave,Bicycle 2,39.951363,-75.058052,,1.02,E,W,143,Cyclical,Recreation,Sidepath,Camden,Merchantville Borough,98953
-74.965505,39.828917,137273,jh,,2018/04/18 00:00:00+00,2018,3400726070,,united states ave trail,both,bilston ave,bridgewood ave,Bicycle 2,39.828917,-74.965505,,,S,N,32,Cyclical,Recreation,,Camden,Gibbsboro Borough,98954
-75.070943,39.809916,137274,jh,,2018/04/18 00:00:00+00,2018,3400726760,,blackwood recreational path,both,crestview ave,cr 706 almonesson rd,Bicycle 2,39.809916,-75.070943,,1.02,N,S,156,Cyclical,Recreation,Multiuse Trail,Camden,Gloucester Township,98955
-75.109914,39.95155,137276,jh,,2017/10/17 00:00:00+00,2017,3400710000,601,e state st bridge eastbound lanes,east,n 10th st,centennial dr,Bicycle 2,39.95155,-75.109914,,1.02,W,E,61,Cyclical,Mixed,Mixed Traffic,Camden,Camden City,98956
-75.075814,39.926629,137278,jh,,2017/10/26 00:00:00+00,2017,3400757660,628,n park dr eastbound lanes,east,airport hwy,cr 612 browning rd,Bicycle 2,39.926629,-75.075814,,1.02,W,E,187,Cyclical,Recreation,Striped Shoulder,Camden,Pennsauken Township,98957
-75.075814,39.926629,137279,jh,,2017/10/26 00:00:00+00,2017,3400757660,628,n park dr westbound lanes,west,airport hwy,cr 612 browning rd,Bicycle 2,39.926629,-75.075814,,1.02,E,W,40,Cyclical,Low Volume,Striped Shoulder,Camden,Pennsauken Township,98958
-75.001216,39.890338,137280,jh,,2017/11/16 00:00:00+00,2017,3400712280,671,kresson rd eastbound lanes,east,covered bridge rd,howard johnson rd,Bicycle 2,39.890338,-75.001216,,1.02,W,E,41,Cyclical,Low Volume,Mixed Traffic,Camden,Cherry Hill Township,98959
-75.001216,39.890338,137281,jh,,2017/11/16 00:00:00+00,2017,3400712280,671,kresson rd westbound lanes,west,covered bridge rd,howard johnson rd,Bicycle 2,39.890338,-75.001216,,1.02,E,W,41,Cyclical,Low Volume,Mixed Traffic,Camden,Cherry Hill Township,98960
-75.055509,39.912575,137282,jh,,2017/11/16 00:00:00+00,2017,3400728740,561,haddon ave northbound lanes,north,stratford ave,cr 636 cuthbert blvd,Bicycle 2,39.912575,-75.055509,,1.02,S,N,33,Cyclical,Low Volume,Mixed Traffic,Camden,Haddon Township,98961
-75.055509,39.912575,137283,jh,,2017/11/16 00:00:00+00,2017,3400728740,561,haddon ave southbound lanes,south,stratford ave,cr 636 cuthbert blvd,Bicycle 2,39.912575,-75.055509,,1.02,N,S,55,Cyclical,Mixed,Mixed Traffic,Camden,Haddon Township,98962
-75.083764,39.876334,137285,jh,,2017/11/16 00:00:00+00,2017,3400728800,168,black horse pk southbound lanes,south,cr 654 prospect ridge blvd,s park ave,Bicycle 2,39.876334,-75.083764,,1.02,N,S,18,Cyclical,Low Volume,Mixed Traffic,Camden,Haddon Heights Borough,98963
-74.993636,39.828371,137286,jh,,2018/04/10 00:00:00+00,2018,3400740440,702,berlin ave eastbound lanes,east,pinelawn ave,shady side ave,Bicycle 2,39.828371,-74.993636,,,W,E,14,Cyclical,Low Volume,,Camden,Lindenwold Borough,98964
-74.993636,39.828371,137287,jh,,2018/04/10 00:00:00+00,2018,3400740440,702,berlin ave westbound lanes,west,pinelawn ave,shady side ave,Bicycle 2,39.828371,-74.993636,,,E,W,14,Cyclical,Low Volume,,Camden,Lindenwold Borough,98965
-75.100711,39.955137,137290,jh,,2017/10/20 00:00:00+00,2017,3400710000,,harrison ave northbound lanes,north,22nd st,24th st,Bicycle 2,39.955137,-75.100711,,1.02,S,N,27,Cyclical,Low Volume,Bike Lane,Camden,Camden City,98966
-75.100711,39.955137,137291,jh,,2017/10/20 00:00:00+00,2017,3400710000,,harrison ave southbound lanes,south,22nd st,24th st,Bicycle 2,39.955137,-75.100711,,1.02,N,S,20,Cyclical,Low Volume,Bike Lane,Camden,Camden City,98967
-75.094539,39.932771,137293,jh,Cyclical Count Program Year 2,2017/10/12 00:00:00+00,2017,3400710000,,kaighn ave sidepath,both,park blvd,glenn dr,Bicycle 2,39.932771,-75.094539,,1.02,E,W,42,Cyclical,Low Volume,Sidepath,Camden,Camden City,98968
-75.397708,39.97399,112584,jh,Cyclical Count Program  Baseline Year,2015/08/25 00:00:00+00,2015,4204554224,252,newtown st northbound lanes,north,gradyville rd,cornerstone dr,Bicycle 2,39.97399,-75.397708,0.888,1.02,S,N,4,Cyclical,Low Volume,Striped Shoulder,Delaware,Newtown Township,98975
-75.176064,39.962312,128805,jh,,2016/04/19 00:00:00+00,2016,4210160103,,ben franklin pkwy outer la northbound,north,22nd st,eakins oval,Bicycle 2,39.962312,-75.176064,1.012,1.02,S,N,366,Screen Line,Mixed,Bike Lane,Philadelphia,Central,99090
-75.098078,39.681486,129827,jh,Cyclical Count Program  Year 1,2017/04/28 00:00:00+00,2017,3401526340,47,delsea dr southbound lanes,south,earl ave,stanger ave,Bicycle 2,39.681486,-75.098078,,1.02,N,S,9,Cyclical,Low Volume,Bike Lane,Gloucester,Glassboro Borough,99145
-75.055524,39.912475,112600,jh,Seasonal factor are calculated from 2015 permanent station data.   Cyclical Count Program  Baseline Year,2014/09/17 00:00:00+00,2014,3400728740,561,haddon ave southbound lanes,south,stratford ave,cr 636 cuthbert blvd,Bicycle 2,39.912475,-75.055524,0.949,1.02,N,S,76,Cyclical,Low Volume,Mixed Traffic,Camden,Haddon Township,99147
-75.16342,39.943091,128736,jh,,2016/05/27 00:00:00+00,2016,4210160103,,13th st,north,bainbridge st,south st,Bicycle 2,39.943091,-75.16342,0.93,1.02,S,N,417,Screen Line,Mixed,Mixed Traffic,Philadelphia,Central,99248
-75.168514,40.283971,136225,permanent station,Seasonal factor are calculated from 2015 permanent station data.   ,2014/09/15 00:00:00+00,2014,4201719792,,202 parkway trail,both,bristol rd,almshouse rd,Bicycle 3,40.283971,-75.168514,,1,N,S,577,Permanent,Recreation,Multiuse Trail,Bucks,Doylestown Township,99263
-75.168514,40.283971,136226,permanent station,Seasonal factor are calculated from 2015 permanent station data.   ,2014/10/15 00:00:00+00,2014,4201719792,,202 parkway trail,both,bristol rd,almshouse rd,Bicycle 3,40.283971,-75.168514,0.968,1,N,S,345,Permanent,Recreation,Multiuse Trail,Bucks,Doylestown Township,99264
-75.168514,40.283971,136229,permanent station,,2015/01/15 00:00:00+00,2015,4201719792,,202 parkway trail,both,bristol rd,almshouse rd,Bicycle 3,40.283971,-75.168514,1.102,1,N,S,8,Permanent,Recreation,Multiuse Trail,Bucks,Doylestown Township,99265
-75.168514,40.283971,136230,permanent station,,2015/09/15 00:00:00+00,2015,4201719792,,202 parkway trail,both,bristol rd,almshouse rd,Bicycle 4,40.283971,-75.168514,0.949,1,N,S,169,Permanent,Recreation,Multiuse Trail,Bucks,Doylestown Township,99266
-75.168514,40.283971,136231,permanent station,,2015/10/15 00:00:00+00,2015,4201719792,,202 parkway trail,both,bristol rd,almshouse rd,Bicycle 4,40.283971,-75.168514,0.968,1,N,S,183,Permanent,Recreation,Multiuse Trail,Bucks,Doylestown Township,99267
-75.168514,40.283971,136232,permanent station,,2015/11/15 00:00:00+00,2015,4201719792,,202 parkway trail,both,bristol rd,almshouse rd,Bicycle 4,40.283971,-75.168514,,1,N,S,147,Permanent,Recreation,Multiuse Trail,Bucks,Doylestown Township,99268
-75.168514,40.283971,136234,permanent station,,2016/01/15 00:00:00+00,2016,4201719792,,202 parkway trail,both,bristol rd,almshouse rd,Bicycle 4,40.283971,-75.168514,,1,N,S,29,Permanent,Recreation,Multiuse Trail,Bucks,Doylestown Township,99269
-75.168514,40.283971,136235,permanent station,,2016/02/15 00:00:00+00,2016,4201719792,,202 parkway trail,both,bristol rd,almshouse rd,Bicycle 4,40.283971,-75.168514,1.106,1,N,S,35,Permanent,Recreation,Multiuse Trail,Bucks,Doylestown Township,99270
-75.168514,40.283971,136236,permanent station,,2016/03/15 00:00:00+00,2016,4201719792,,202 parkway trail,both,bristol rd,almshouse rd,Bicycle 4,40.283971,-75.168514,,1,N,S,30,Permanent,Recreation,Multiuse Trail,Bucks,Doylestown Township,99271
-75.168514,40.283971,136237,permanent station,,2016/04/15 00:00:00+00,2016,4201719792,,202 parkway trail,both,bristol rd,almshouse rd,Bicycle 4,40.283971,-75.168514,1.012,1,N,S,145,Permanent,Recreation,Multiuse Trail,Bucks,Doylestown Township,99272
-75.168514,40.283971,136238,permanent station,,2016/05/15 00:00:00+00,2016,4201719792,,202 parkway trail,both,bristol rd,almshouse rd,Bicycle 4,40.283971,-75.168514,,1,N,S,151,Permanent,Recreation,Multiuse Trail,Bucks,Doylestown Township,99273
-75.168514,40.283971,136239,permanent station,,2016/06/15 00:00:00+00,2016,4201719792,,202 parkway trail,both,bristol rd,almshouse rd,Bicycle 4,40.283971,-75.168514,0.93,1,N,S,135,Permanent,Recreation,Multiuse Trail,Bucks,Doylestown Township,99274
-75.163815,39.941166,134182,jh,,2017/02/03 00:00:00+00,2017,4210160112,,13th st,north,catharine st,fitzwater st,Bicycle 2,39.941166,-75.163815,,1.02,S,N,603,Project,Mixed,Mixed Traffic,Philadelphia,South,99296
-75.170689,39.927773,134188,jh,,2017/02/07 00:00:00+00,2017,4210160112,,15th st,south,mifflin st,moore st,Bicycle 2,39.927773,-75.170689,,1.02,N,S,230,Project,Mixed,Mixed Traffic,Philadelphia,South,99297
-75.168514,40.283971,136242,permanent station,,2016/09/15 00:00:00+00,2016,4201719792,,202 parkway trail,both,bristol rd,almshouse rd,Bicycle 4,40.283971,-75.168514,,1,N,S,153,Permanent,Recreation,Multiuse Trail,Bucks,Doylestown Township,99301
-75.555832,40.048963,137060,permanent station,,2016/11/15 00:00:00+00,2016,4202922056,,chester valley trail,both,church rd,mill la,Bicycle 4,40.048963,-75.555832,,1,W,E,603,Permanent,Recreation,Multiuse Trail,Chester,East Whiteland Township,99306
-75.555832,40.048963,137061,permanent station,,2016/12/05 00:00:00+00,2016,4202922056,,chester valley trail,both,church rd,mill la,Bicycle 4,40.048963,-75.555832,,1,W,E,139,Permanent,Recreation,Multiuse Trail,Chester,East Whiteland Township,99307
-75.223425,40.021406,137062,permanent station,,2016/11/15 00:00:00+00,2016,4209144976,,cynwyd heritage trail,both,belmont ave,manayunk railroad bridge,Bicycle 3,40.021406,-75.223425,,1,E,W,229,Permanent,Recreation,Multiuse Trail,Montgomery,Lower Merion Township,99308
-75.223425,40.021406,137063,permanent station,,2016/12/15 00:00:00+00,2016,4209144976,,cynwyd heritage trail,both,belmont ave,manayunk railroad bridge,Bicycle 3,40.021406,-75.223425,,1,E,W,80,Permanent,Recreation,Multiuse Trail,Montgomery,Lower Merion Township,99309
-75.168514,40.283971,136240,permanent station,,2016/07/15 00:00:00+00,2016,4201719792,,202 parkway trail,both,bristol rd,almshouse rd,Bicycle 4,40.283971,-75.168514,0.9,1,N,S,147,Permanent,Recreation,Multiuse Trail,Bucks,Doylestown Township,99366
-75.168514,40.283971,136243,permanent station,,2016/10/15 00:00:00+00,2016,4201719792,,202 parkway trail,both,bristol rd,almshouse rd,Bicycle 4,40.283971,-75.168514,0.968,1,N,S,155,Permanent,Recreation,Multiuse Trail,Bucks,Doylestown Township,99367
-75.168514,40.283971,136244,permanent station,,2016/11/15 00:00:00+00,2016,4201719792,,202 parkway trail,both,bristol rd,almshouse rd,Bicycle 4,40.283971,-75.168514,,1,N,S,120,Permanent,Recreation,Multiuse Trail,Bucks,Doylestown Township,99368
-75.168514,40.283971,136245,permanent station,,2016/12/15 00:00:00+00,2016,4201719792,,202 parkway trail,both,bristol rd,almshouse rd,Bicycle 4,40.283971,-75.168514,1.028,1,N,S,12,Permanent,Recreation,Multiuse Trail,Bucks,Doylestown Township,99369
-75.34758,39.896913,129798,jh,Cyclical Count Program  Year 1,2017/04/04 00:00:00+00,2017,4204575648,,yale ave eastbound lane,east,rutgers ave,kenyon ave,Bicycle 2,39.896913,-75.34758,,1.02,W,E,18,Cyclical,Mixed,Striped Shoulder,Delaware,Swarthmore Borough,99504
-74.914528,40.059376,136867,jh,Cyclical Count Program  Year 2,2017/07/13 00:00:00+00,2017,3400520050,630,cooper st eastbound lanes,east,railroad ave,franklin ave,Bicycle 2,40.059376,-74.914528,,1.02,W,E,17,Cyclical,Low Volume,Striped Shoulder,Burlington,Edgewater Park Township,99663
-74.914463,40.059388,136868,jh,Cyclical Count Program  Year 2,2017/07/13 00:00:00+00,2017,3400520050,630,cooper st westbound lanes,west,railroad ave,franklin ave,Bicycle 2,40.059388,-74.914463,,1.02,E,W,13,Cyclical,Low Volume,Mixed Traffic,Burlington,Edgewater Park Township,99664
-74.95616,40.037871,136869,jh,Cyclical Count Program  Year 2,2017/07/11 00:00:00+00,2017,3400563510,613,bridgeboro st northbound lanes,north,hecker st,clay st,Bicycle 2,40.037871,-74.95616,,1.02,S,N,14,Cyclical,Low Volume,Mixed Traffic,Burlington,Riverside Township,99665
-74.9562,40.037835,136870,jh,Cyclical Count Program  Year 2,2017/07/11 00:00:00+00,2017,3400563510,613,bridgeboro st southbound lanes,south,hecker st,clay st,Bicycle 2,40.037835,-74.9562,,1.02,N,S,11,Cyclical,Low Volume,Mixed Traffic,Burlington,Riverside Township,99666
-74.7879,39.99384,136873,jh,,2017/10/19 00:00:00+00,2017,3400548900,,high st northbound lanes,north,cr 537 mill st,brainerd st,Bicycle 2,39.99384,-74.7879,,1.02,S,N,29,,Low Volume,Mixed Traffic,Burlington,Mount Holly Township,99667
-74.710239,39.844039,136877,jh,Cyclical Count Program  Year 2,2017/08/01 00:00:00+00,2017,3400572060,532,chatsworth rd eastbound lanes,east,cr 648 carranza rd,new rd,Bicycle 2,39.844039,-74.710239,,1.02,W,E,46,Cyclical,Recreation,Bike Lane,Burlington,Tabernacle Township,99668
-75.555832,40.048963,131691,permanent station,,2016/07/15 00:00:00+00,2016,4202922056,,chester valley trail,both,church rd,mill la,Bicycle 4,40.048963,-75.555832,0.9,1,W,E,593,Permanent,Recreation,Multiuse Trail,Chester,East Whiteland Township,99785
-75.205689,40.016696,131574,permanent station,Seasonal factor are calculated from 2015 permanent station data.   ,2014/11/15 00:00:00+00,2014,4210160108,,wissahickon creek trail,both,ridge ave,freeland ave access stairway,Bicycle 3,40.016696,-75.205689,,1,N,S,586,Permanent,Recreation,Multiuse Trail,Philadelphia,Lower Northwest,99786
-75.1915,39.996083,131542,permanent station,,2015/12/15 00:00:00+00,2015,4210160107,,schuylkill river trail,both,strawberry mansion bridge,strawberry mansion dr,Bicycle 3,39.996083,-75.1915,,1,S,N,357,Permanent,Mixed,Multiuse Trail,Philadelphia,Lower North,99787
-75.081146,39.923776,135835,permanent station,Seasonal factor are calculated from 2015 permanent station data.   ,2014/12/15 00:00:00+00,2014,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,28,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99807
-75.081146,39.923776,135836,permanent station,,2015/01/15 00:00:00+00,2015,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,29,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99808
-75.081146,39.923776,135837,permanent station,,2015/02/15 00:00:00+00,2015,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,15,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99809
-75.081146,39.923776,135838,permanent station,,2015/03/15 00:00:00+00,2015,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,17,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99810
-75.081146,39.923776,135839,permanent station,,2015/04/15 00:00:00+00,2015,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,177,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99893
-75.081146,39.923776,135840,permanent station,,2015/05/15 00:00:00+00,2015,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,126,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99894
-75.081146,39.923776,135841,permanent station,,2015/06/15 00:00:00+00,2015,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,140,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99895
-75.081146,39.923776,135842,permanent station,,2015/07/15 00:00:00+00,2015,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,152,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99896
-75.081146,39.923776,135843,permanent station,,2015/08/15 00:00:00+00,2015,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,146,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99897
-75.081146,39.923776,135844,permanent station,,2015/09/15 00:00:00+00,2015,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,119,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99898
-75.081146,39.923776,135845,permanent station,,2015/10/15 00:00:00+00,2015,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,131,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99899
-75.081146,39.923776,135846,permanent station,,2015/11/15 00:00:00+00,2015,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,129,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99900
-75.081146,39.923776,135847,permanent station,,2015/12/15 00:00:00+00,2015,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,17,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99901
-75.081146,39.923776,135848,permanent station,,2016/01/15 00:00:00+00,2016,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,34,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99902
-75.081146,39.923776,135850,permanent station,,2016/03/15 00:00:00+00,2016,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,27,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99903
-75.081146,39.923776,135851,permanent station,,2016/04/15 00:00:00+00,2016,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,120,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99904
-75.081146,39.923776,135852,permanent station,,2016/05/15 00:00:00+00,2016,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,109,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99905
-75.081146,39.923776,135853,permanent station,,2016/06/15 00:00:00+00,2016,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,119,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99906
-75.081146,39.923776,135854,permanent station,,2016/07/15 00:00:00+00,2016,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,115,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99907
-75.081146,39.923776,135855,permanent station,,2016/08/15 00:00:00+00,2016,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,111,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99908
-75.081146,39.923776,135857,permanent station,,2016/10/15 00:00:00+00,2016,3400714260,,cooper river trail,both,us 30 crescent blvd,cr 612 browning ave,Bicycle 3,39.923776,-75.081146,,1,W,E,116,Permanent,Recreation,Multiuse Trail,Camden,Collingswood Borough,99909
